sync,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
53,33,6,-7,2167,400,-237,4842,-5977,-3
57,31,6,-6,2172,435,-237,4830,-5947,-3
61,31,6,-6,2172,469,-234,4877,-5907,-2
65,31,5,-4,2178,469,-234,4877,-5907,-2
69,31,5,-4,2178,501,-231,4842,-5865,-2
73,31,5,-4,2183,501,-231,4872,-5805,-2
77,32,4,-3,2183,531,-230,4867,-5785,-2
81,32,4,-3,2189,531,-230,4867,-5750,-2
85,34,4,-3,2189,559,-229,4867,-5750,-2
89,34,4,-3,2194,559,-229,4882,-5755,-1
93,34,4,-3,2198,585,-229,4820,-5697,-1
97,35,5,-2,2198,585,-229,4825,-5667,-1
101,35,5,-2,2203,609,-230,4810,-5617,-1
105,35,5,-1,2203,609,-230,4810,-5617,-1
109,35,5,-1,2207,632,-230,4810,-5617,-1
113,35,5,-1,2207,632,-230,4790,-5555,0
117,34,5,0,2212,653,-232,4790,-5530,0
121,34,5,0,2212,653,-232,4790,-5530,0
125,36,6,0,2218,673,-232,4785,-5377,1
129,36,6,0,2218,673,-232,4785,-5377,1
133,36,6,0,2224,692,-233,4745,-5397,1
137,38,6,0,2224,692,-233,4715,-5367,1
141,38,6,0,2230,709,-235,4685,-5305,1
145,39,7,0,2230,709,-235,4685,-5305,1
149,39,7,0,2237,726,-235,4705,-5270,1
153,39,7,1,2237,726,-235,4680,-5235,2
157,39,7,1,2243,743,-236,4670,-5157,2
161,39,7,1,2243,743,-236,4675,-5137,2
165,38,7,2,2249,758,-236,4670,-5127,2
169,38,7,2,2249,758,-236,4670,-5127,2
173,36,7,3,2255,773,-236,4610,-5060,3
177,36,7,3,2255,773,-236,4610,-5010,3
181,36,7,3,2260,786,-236,4600,-5015,3
185,34,8,5,2260,786,-236,4535,-4952,3
189,34,8,5,2265,798,-235,4535,-4952,3
193,36,8,6,2265,798,-235,4545,-4867,4
197,36,8,6,2269,808,-235,4507,-4815,3
201,36,8,6,2269,808,-235,4477,-4867,4
205,32,8,7,2274,817,-234,4482,-4682,4
209,32,8,7,2274,817,-234,4482,-4682,4
213,31,8,7,2279,823,-232,4462,-4657,4
217,31,8,7,2279,823,-232,4432,-4592,4
221,31,8,7,2284,828,-231,4417,-4555,4
225,30,8,9,2284,828,-231,4447,-4545,5
229,30,8,9,2288,831,-230,4447,-4545,5
233,29,8,9,2288,831,-230,4447,-4545,5
237,29,8,9,2292,833,-230,4367,-4422,5
241,29,8,9,2292,833,-230,4367,-4407,5
245,29,8,9,2295,832,-228,4367,-4407,5
0,29,8,9,2295,832,-228,4297,-4205,6
4,29,8,9,2298,831,-227,4297,-4205,6
8,29,8,9,2298,831,-227,4277,-4147,6
12,30,9,10,2300,828,-225,4257,-4102,6
16,30,9,10,2300,828,-225,4242,-4010,6
20,30,9,10,2300,824,-223,4242,-4010,6
24,30,10,11,2300,824,-223,4197,-3945,6
28,30,10,11,2301,819,-220,4150,-3940,6
32,29,11,11,2301,819,-220,4135,-3872,6
36,29,11,11,2300,814,-215,4070,-3780,6
40,29,11,11,2300,814,-215,4100,-3755,7
44,31,10,12,2299,807,-209,4100,-3755,7
48,31,10,12,2299,807,-209,4105,-3612,7
52,30,11,12,2298,801,-203,4065,-3607,7
56,30,11,12,2298,801,-203,3985,-3520,7
60,30,11,12,2296,793,-195,3980,-3425,7
64,29,11,11,2296,793,-195,3980,-3425,7
68,29,11,11,2295,786,-187,3950,-3387,7
72,30,12,12,2295,786,-187,3985,-3292,7
76,30,12,12,2293,778,-177,3905,-3272,7
80,30,12,12,2293,778,-177,3905,-3190,8
84,31,12,13,2291,770,-166,3905,-3190,8
88,31,12,13,2291,770,-166,3905,-3190,8
92,30,12,13,2288,760,-154,3885,-3117,8
96,30,12,13,2288,760,-154,3842,-3012,8
100,30,12,13,2285,751,-141,3847,-2940,8
104,30,12,13,2285,751,-141,3822,-2862,8
108,30,12,13,2279,742,-128,3822,-2862,8
112,30,12,14,2279,742,-128,3812,-2827,8
116,30,12,14,2273,733,-115,3757,-2767,8
120,31,13,15,2273,733,-115,3757,-2767,8
124,31,13,15,2267,722,-101,3717,-2655,8
128,31,13,15,2267,722,-101,3717,-2655,8
132,31,14,16,2262,711,-86,3687,-2645,8
136,31,14,16,2262,711,-86,3657,-2502,8
140,32,15,17,2257,698,-69,3642,-2455,8
144,32,15,17,2257,698,-69,3642,-2455,8
148,32,15,17,2251,684,-52,3637,-2385,8
152,33,15,18,2251,684,-52,3667,-2302,8
156,33,15,18,2244,669,-33,3602,-2222,8
160,34,16,18,2244,669,-33,3572,-2190,8
164,34,16,18,2238,653,-14,3540,-2082,9
168,34,16,18,2238,653,-14,3540,-2082,9
172,33,16,19,2232,636,7,3520,-2095,8
176,33,16,19,2232,636,7,3495,-2007,8
180,32,15,19,2227,619,29,3530,-1920,8
184,32,15,19,2227,619,29,3500,-1925,8
188,32,15,19,2223,602,52,3500,-1925,8
192,31,15,18,2223,602,52,3500,-1925,8
196,31,15,18,2220,584,75,3445,-1787,8
200,31,14,18,2220,584,75,3425,-1757,8
204,31,14,18,2218,567,97,3460,-1685,8
208,30,14,18,2218,567,97,3400,-1655,8
212,30,14,18,2216,551,120,3400,-1655,8
216,30,14,18,2216,551,120,3400,-1610,8
220,29,14,18,2214,534,142,3395,-1482,8
224,29,14,18,2214,534,142,3345,-1512,8
228,29,13,18,2214,517,164,3365,-1447,8
232,29,13,18,2214,517,164,3365,-1447,8
236,29,13,18,2214,501,184,3370,-1415,8
240,27,12,18,2214,501,184,3305,-1360,8
244,27,12,18,2216,485,204,3315,-1247,8
248,28,13,18,2216,485,204,3310,-1170,8
1,28,13,18,2218,470,223,3310,-1170,8
5,28,13,18,2218,470,223,3330,-1145,8
9,29,14,18,2223,456,241,3300,-1080,8
13,29,14,18,2223,456,241,3285,-1027,7
17,29,14,19,2229,441,258,3285,-1027,7
21,29,14,19,2229,441,258,3310,-992,7
25,29,14,19,2238,426,276,3310,-932,7
29,30,14,19,2238,426,276,3295,-927,7
33,30,14,19,2247,412,293,3295,-825,7
37,29,14,19,2247,412,293,3280,-772,7
41,29,14,19,2258,398,310,3280,-772,7
45,29,14,19,2258,398,310,3260,-707,7
49,28,15,20,2269,384,327,3285,-702,7
53,28,15,20,2269,384,327,3270,-707,7
57,31,15,21,2282,370,344,3280,-605,7
61,31,15,21,2282,370,344,3280,-605,7
65,32,16,21,2294,355,362,3280,-605,7
69,32,16,21,2294,355,362,3260,-452,6
73,32,16,21,2306,340,381,3290,-432,6
77,32,15,20,2306,340,381,3285,-397,6
81,32,15,20,2316,325,399,3230,-350,6
85,33,15,21,2316,325,399,3230,-350,6
89,33,15,21,2327,310,418,3290,-320,6
93,33,15,21,2327,310,418,3300,-265,6
97,33,15,21,2337,296,437,3290,-182,6
101,33,15,21,2337,296,437,3275,-157,6
105,33,14,21,2347,282,457,3275,-157,6
109,33,14,21,2347,282,457,3285,-147,5
113,33,14,21,2355,268,476,3295,-80,5
117,32,13,21,2355,268,476,3325,-10,5
121,32,13,21,2362,255,494,3335,45,5
125,33,12,21,2362,255,494,3335,45,5
129,33,12,21,2369,242,511,3335,20,5
133,33,12,21,2369,242,511,3380,75,4
137,31,11,21,2375,230,528,3425,132,4
141,31,11,21,2375,230,528,3425,132,4
145,32,11,19,2381,218,543,3370,137,4
149,32,11,19,2381,218,543,3370,192,4
153,30,10,20,2388,208,557,3400,247,4
157,30,10,20,2388,208,557,3390,285,4
161,30,10,20,2394,197,569,3365,257,3
165,31,10,20,2394,197,569,3365,257,3
169,31,10,20,2400,188,580,3420,305,3
173,33,10,20,2400,188,580,3445,330,3
177,33,10,20,2406,179,591,3490,365,3
181,33,10,20,2406,179,591,3465,427,3
185,33,11,21,2412,170,601,3530,427,3
189,33,11,21,2412,170,601,3530,427,3
193,33,12,21,2417,161,611,3505,472,2
197,33,12,21,2417,161,611,3485,492,2
201,33,12,21,2423,151,621,3552,492,2
205,32,12,20,2423,151,621,3622,565,2
209,32,12,20,2429,142,632,3622,565,2
213,33,11,20,2429,142,632,3562,530,1
217,33,11,20,2435,134,642,3572,595,1
221,33,11,20,2435,134,642,3612,652,1
225,34,11,22,2442,125,653,3647,600,1
229,34,11,22,2442,125,653,3647,600,1
233,33,10,22,2450,116,663,3667,702,1
237,33,10,22,2450,116,663,3677,662,0
241,33,10,22,2458,107,673,3672,702,0
245,33,9,22,2458,107,673,3727,697,0
0,33,9,22,2468,97,681,3727,697,0
4,34,10,22,2468,97,681,3737,732,0
8,34,10,22,2478,88,689,3717,757,0
12,35,9,22,2478,88,689,3747,640,-1
16,35,9,22,2488,79,697,3747,640,-1
20,35,9,22,2488,79,697,3782,805,-1
24,36,9,23,2498,70,704,3782,805,-1
28,36,9,23,2498,70,704,3797,860,-1
32,34,8,23,2507,59,711,3822,840,-2
36,34,8,23,2507,59,711,3852,885,-2
41,34,8,23,2515,48,717,3852,885,-2
45,32,9,21,2515,48,717,3885,855,-2
49,32,9,21,2522,37,722,3895,850,-2
53,30,8,20,2522,37,722,3930,820,-2
57,30,8,20,2530,28,728,3950,885,-3
61,30,8,20,2530,28,728,3985,840,-3
65,30,8,20,2536,19,733,3985,840,-3
69,30,8,20,2536,19,733,3995,885,-3
73,30,8,20,2543,11,738,4050,885,-3
77,30,8,20,2543,11,738,4080,880,-4
81,30,8,20,2549,4,743,4135,900,-4
85,31,9,20,2549,4,743,4135,900,-4
89,31,9,20,2554,-3,748,4155,835,-4
93,31,9,20,2554,-3,748,4135,880,-5
97,31,9,20,2559,-9,753,4120,820,-5
101,31,9,20,2559,-9,753,4170,865,-5
105,31,9,20,2563,-14,759,4170,865,-5
109,31,9,20,2563,-14,759,4222,830,-5
113,31,9,21,2567,-19,766,4197,815,-5
117,31,9,21,2567,-19,766,4237,845,-6
121,32,10,20,2570,-23,773,4282,820,-6
125,32,10,20,2570,-23,773,4282,820,-6
129,32,10,20,2573,-28,780,4327,825,-6
133,32,10,20,2573,-28,780,4317,825,-6
137,32,10,20,2575,-33,789,4317,810,-7
141,30,9,19,2575,-33,789,4317,810,-7
145,30,9,19,2577,-37,797,4382,800,-7
149,30,9,19,2577,-37,797,4382,800,-7
153,29,10,18,2577,-40,806,4402,795,-7
157,29,10,18,2577,-40,806,4392,672,-8
161,31,10,18,2578,-42,814,4427,702,-8
165,31,10,18,2578,-42,814,4427,702,-8
169,31,10,18,2579,-43,822,4492,687,-8
173,33,11,19,2579,-43,822,4530,687,-8
177,33,11,19,2580,-43,831,4555,672,-9
181,34,11,19,2580,-43,831,4575,652,-9
185,34,11,19,2582,-43,840,4630,610,-9
189,34,11,19,2582,-43,840,4630,610,-9
